BUS_name,timestamp,measurement,value,unit
SF_1240,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-02-01T00:00:00,consumedEnergy,7802.01274944482,kWh
SF_1240,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-03-01T00:00:00,consumedEnergy,9036.56564276317,kWh
SF_1240,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-04-01T00:00:00,consumedEnergy,7570.82683724541,kWh
SF_1240,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-05-01T00:00:00,consumedEnergy,3465.32681397415,kWh
SF_1240,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-06-01T00:00:00,consumedEnergy,4204.64767359205,kWh
SF_1240,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-07-01T00:00:00,consumedEnergy,5046.10485711701,kWh
SF_1240,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-08-01T00:00:00,consumedEnergy,5336.06939961712,kWh
SF_1240,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-09-01T00:00:00,consumedEnergy,4463.37620848728,kWh
SF_1240,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-10-01T00:00:00,consumedEnergy,7253.66058246213,kWh
SF_1240,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-11-01T00:00:00,consumedEnergy,7709.25595531854,kWh
SF_1240,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1240,2022-12-01T00:00:00,consumedEnergy,10085.3747955626,kWh
SF_1240,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-01-01T00:00:00,consumedEnergy,47412.453760636,kWh
SF_1241,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-02-01T00:00:00,consumedEnergy,41808.0419457538,kWh
SF_1241,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-03-01T00:00:00,consumedEnergy,42989.1717254711,kWh
SF_1241,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-04-01T00:00:00,consumedEnergy,38907.6876873505,kWh
SF_1241,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-05-01T00:00:00,consumedEnergy,19165.1966469516,kWh
SF_1241,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-06-01T00:00:00,consumedEnergy,18319.245093274,kWh
SF_1241,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-07-01T00:00:00,consumedEnergy,28291.1247031398,kWh
SF_1241,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-08-01T00:00:00,consumedEnergy,31567.0374412056,kWh
SF_1241,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-09-01T00:00:00,consumedEnergy,27522.9338295482,kWh
SF_1241,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-10-01T00:00:00,consumedEnergy,40049.5142160304,kWh
SF_1241,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-11-01T00:00:00,consumedEnergy,42452.2554389756,kWh
SF_1241,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1241,2022-12-01T00:00:00,consumedEnergy,47981.7775116635,kWh
SF_1241,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-01-01T00:00:00,consumedEnergy,48288.6619305409,kWh
SF_1242,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-02-01T00:00:00,consumedEnergy,44048.5165311869,kWh
SF_1242,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-03-01T00:00:00,consumedEnergy,45992.3354998478,kWh
SF_1242,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-04-01T00:00:00,consumedEnergy,38816.5308782685,kWh
SF_1242,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-05-01T00:00:00,consumedEnergy,23287.3185463982,kWh
SF_1242,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-06-01T00:00:00,consumedEnergy,21997.8137636721,kWh
SF_1242,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-07-01T00:00:00,consumedEnergy,27615.1694915806,kWh
SF_1242,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-08-01T00:00:00,consumedEnergy,33351.3790133871,kWh
SF_1242,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-09-01T00:00:00,consumedEnergy,25474.9302481463,kWh
SF_1242,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-10-01T00:00:00,consumedEnergy,35634.8663330905,kWh
SF_1242,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-11-01T00:00:00,consumedEnergy,40288.2349973196,kWh
SF_1242,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1242,2022-12-01T00:00:00,consumedEnergy,46683.4427665616,kWh
SF_1242,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-01-01T00:00:00,consumedEnergy,4013.46353623572,kWh
SF_1243,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-02-01T00:00:00,consumedEnergy,3487.06829433091,kWh
SF_1243,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-03-01T00:00:00,consumedEnergy,4150.72340701295,kWh
SF_1243,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-04-01T00:00:00,consumedEnergy,3204.56918765299,kWh
SF_1243,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-05-01T00:00:00,consumedEnergy,1941.53125096326,kWh
SF_1243,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-06-01T00:00:00,consumedEnergy,2034.28383842738,kWh
SF_1243,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-07-01T00:00:00,consumedEnergy,2613.72918322621,kWh
SF_1243,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-08-01T00:00:00,consumedEnergy,3107.38404494744,kWh
SF_1243,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-09-01T00:00:00,consumedEnergy,2163.71943023152,kWh
SF_1243,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-10-01T00:00:00,consumedEnergy,3665.42211234224,kWh
SF_1243,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-11-01T00:00:00,consumedEnergy,3535.97754903634,kWh
SF_1243,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1243,2022-12-01T00:00:00,consumedEnergy,4539.72816559305,kWh
SF_1243,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-01-01T00:00:00,consumedEnergy,23313.0058668129,kWh
SF_1244,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-02-01T00:00:00,consumedEnergy,19397.4017683793,kWh
SF_1244,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-03-01T00:00:00,consumedEnergy,21931.7108091533,kWh
SF_1244,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-04-01T00:00:00,consumedEnergy,17368.6680157857,kWh
SF_1244,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-05-01T00:00:00,consumedEnergy,8671.2067824857,kWh
SF_1244,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-06-01T00:00:00,consumedEnergy,11989.7818074768,kWh
SF_1244,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-07-01T00:00:00,consumedEnergy,14155.2824356867,kWh
SF_1244,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-08-01T00:00:00,consumedEnergy,17230.3068251504,kWh
SF_1244,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-09-01T00:00:00,consumedEnergy,12205.3561882648,kWh
SF_1244,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-10-01T00:00:00,consumedEnergy,20284.9741824177,kWh
SF_1244,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-11-01T00:00:00,consumedEnergy,19409.3407581578,kWh
SF_1244,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1244,2022-12-01T00:00:00,consumedEnergy,19633.3005602288,kWh
SF_1244,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1245,2022-01-01T00:00:00,consumedEnergy,51110.7215008547,kWh
SF_1245,2022-01-01T00:00:00,generatedEnergy,0.126617143704405,kWh
SF_1245,2022-02-01T00:00:00,consumedEnergy,49051.3484177983,kWh
SF_1245,2022-02-01T00:00:00,generatedEnergy,0.101045392814221,kWh
SF_1245,2022-03-01T00:00:00,consumedEnergy,48677.3210293083,kWh
SF_1245,2022-03-01T00:00:00,generatedEnergy,0.127610375590645,kWh
SF_1245,2022-04-01T00:00:00,consumedEnergy,44335.418080013,kWh
SF_1245,2022-04-01T00:00:00,generatedEnergy,0.109006270702628,kWh
SF_1245,2022-05-01T00:00:00,consumedEnergy,22047.3692312798,kWh
SF_1245,2022-05-01T00:00:00,generatedEnergy,0.0588561047650977,kWh
SF_1245,2022-06-01T00:00:00,consumedEnergy,23243.5488485167,kWh
SF_1245,2022-06-01T00:00:00,generatedEnergy,0.06239495962621,kWh
SF_1245,2022-07-01T00:00:00,consumedEnergy,27472.6339689039,kWh
SF_1245,2022-07-01T00:00:00,generatedEnergy,0.0664536330197469,kWh
SF_1245,2022-08-01T00:00:00,consumedEnergy,32695.3354497943,kWh
SF_1245,2022-08-01T00:00:00,generatedEnergy,0.0806420910011677,kWh
SF_1245,2022-09-01T00:00:00,consumedEnergy,27199.9376991094,kWh
SF_1245,2022-09-01T00:00:00,generatedEnergy,0.0766749357837695,kWh
SF_1245,2022-10-01T00:00:00,consumedEnergy,38762.363754216,kWh
SF_1245,2022-10-01T00:00:00,generatedEnergy,0.112368394469236,kWh
SF_1245,2022-11-01T00:00:00,consumedEnergy,44813.561122159,kWh
SF_1245,2022-11-01T00:00:00,generatedEnergy,0.110816457289505,kWh
SF_1245,2022-12-01T00:00:00,consumedEnergy,71815.9768980465,kWh
SF_1245,2022-12-01T00:00:00,generatedEnergy,0.131514241233369,kWh
SF_1246,2022-01-01T00:00:00,consumedEnergy,42718.9479085792,kWh
SF_1246,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-02-01T00:00:00,consumedEnergy,38397.0893807478,kWh
SF_1246,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-03-01T00:00:00,consumedEnergy,43865.243132751,kWh
SF_1246,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-04-01T00:00:00,consumedEnergy,34924.5998177275,kWh
SF_1246,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-05-01T00:00:00,consumedEnergy,18402.6660585482,kWh
SF_1246,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-06-01T00:00:00,consumedEnergy,21797.4058912979,kWh
SF_1246,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-07-01T00:00:00,consumedEnergy,24413.5687834816,kWh
SF_1246,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-08-01T00:00:00,consumedEnergy,34567.4570601308,kWh
SF_1246,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-09-01T00:00:00,consumedEnergy,24785.6549691454,kWh
SF_1246,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-10-01T00:00:00,consumedEnergy,37816.0702339391,kWh
SF_1246,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-11-01T00:00:00,consumedEnergy,41441.1684816634,kWh
SF_1246,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1246,2022-12-01T00:00:00,consumedEnergy,45554.0082819882,kWh
SF_1246,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-01-01T00:00:00,consumedEnergy,12079.4956942007,kWh
SF_1247,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-02-01T00:00:00,consumedEnergy,11026.7932349878,kWh
SF_1247,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-03-01T00:00:00,consumedEnergy,11765.7419653322,kWh
SF_1247,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-04-01T00:00:00,consumedEnergy,11374.7215143154,kWh
SF_1247,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-05-01T00:00:00,consumedEnergy,6079.82067251423,kWh
SF_1247,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-06-01T00:00:00,consumedEnergy,6037.6071319299,kWh
SF_1247,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-07-01T00:00:00,consumedEnergy,6018.30998709717,kWh
SF_1247,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-08-01T00:00:00,consumedEnergy,7781.91229926147,kWh
SF_1247,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-09-01T00:00:00,consumedEnergy,6904.37269057889,kWh
SF_1247,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-10-01T00:00:00,consumedEnergy,9229.84963924756,kWh
SF_1247,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-11-01T00:00:00,consumedEnergy,10867.959237267,kWh
SF_1247,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1247,2022-12-01T00:00:00,consumedEnergy,15597.6959332677,kWh
SF_1247,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1253,2022-01-01T00:00:00,consumedEnergy,48275.9633466053,kWh
SF_1253,2022-01-01T00:00:00,generatedEnergy,2.66468950467585,kWh
SF_1253,2022-02-01T00:00:00,consumedEnergy,46400.8152926903,kWh
SF_1253,2022-02-01T00:00:00,generatedEnergy,2.30816283021611,kWh
SF_1253,2022-03-01T00:00:00,consumedEnergy,46239.2180124088,kWh
SF_1253,2022-03-01T00:00:00,generatedEnergy,2.91750400494707,kWh
SF_1253,2022-04-01T00:00:00,consumedEnergy,42481.588334408,kWh
SF_1253,2022-04-01T00:00:00,generatedEnergy,2.41344960605434,kWh
SF_1253,2022-05-01T00:00:00,consumedEnergy,20732.7712781969,kWh
SF_1253,2022-05-01T00:00:00,generatedEnergy,1.29589087148415,kWh
SF_1253,2022-06-01T00:00:00,consumedEnergy,25494.0614695699,kWh
SF_1253,2022-06-01T00:00:00,generatedEnergy,1.10935141785375,kWh
SF_1253,2022-07-01T00:00:00,consumedEnergy,28683.6871309583,kWh
SF_1253,2022-07-01T00:00:00,generatedEnergy,1.33291122773869,kWh
SF_1253,2022-08-01T00:00:00,consumedEnergy,36880.7001923262,kWh
SF_1253,2022-08-01T00:00:00,generatedEnergy,1.82547083818819,kWh
SF_1253,2022-09-01T00:00:00,consumedEnergy,26118.0012967732,kWh
SF_1253,2022-09-01T00:00:00,generatedEnergy,1.59002010623739,kWh
SF_1253,2022-10-01T00:00:00,consumedEnergy,44247.4690411277,kWh
SF_1253,2022-10-01T00:00:00,generatedEnergy,2.4170584300226,kWh
SF_1253,2022-11-01T00:00:00,consumedEnergy,37750.9030458026,kWh
SF_1253,2022-11-01T00:00:00,generatedEnergy,2.65238269827672,kWh
SF_1253,2022-12-01T00:00:00,consumedEnergy,44597.2215591328,kWh
SF_1253,2022-12-01T00:00:00,generatedEnergy,3.87310846430513,kWh
SF_1256,2022-01-01T00:00:00,consumedEnergy,107866.539637402,kWh
SF_1256,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-02-01T00:00:00,consumedEnergy,102812.700062421,kWh
SF_1256,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-03-01T00:00:00,consumedEnergy,123359.32774718,kWh
SF_1256,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-04-01T00:00:00,consumedEnergy,99871.4886639505,kWh
SF_1256,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-05-01T00:00:00,consumedEnergy,50857.2101549852,kWh
SF_1256,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-06-01T00:00:00,consumedEnergy,55896.8868857521,kWh
SF_1256,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-07-01T00:00:00,consumedEnergy,55752.8524187229,kWh
SF_1256,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-08-01T00:00:00,consumedEnergy,80784.5201035604,kWh
SF_1256,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-09-01T00:00:00,consumedEnergy,75229.3549608216,kWh
SF_1256,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-10-01T00:00:00,consumedEnergy,100358.63495902,kWh
SF_1256,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-11-01T00:00:00,consumedEnergy,95377.4141322028,kWh
SF_1256,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1256,2022-12-01T00:00:00,consumedEnergy,151655.070273982,kWh
SF_1256,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-01-01T00:00:00,consumedEnergy,4014.38716789016,kWh
SF_1257,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-02-01T00:00:00,consumedEnergy,3940.63885424664,kWh
SF_1257,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-03-01T00:00:00,consumedEnergy,4163.14237237237,kWh
SF_1257,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-04-01T00:00:00,consumedEnergy,3104.42887299286,kWh
SF_1257,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-05-01T00:00:00,consumedEnergy,2079.81712504871,kWh
SF_1257,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-06-01T00:00:00,consumedEnergy,1629.55726783997,kWh
SF_1257,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-07-01T00:00:00,consumedEnergy,2339.43279690101,kWh
SF_1257,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-08-01T00:00:00,consumedEnergy,3257.32647595343,kWh
SF_1257,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-09-01T00:00:00,consumedEnergy,2058.81251593211,kWh
SF_1257,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-10-01T00:00:00,consumedEnergy,3412.5452941685,kWh
SF_1257,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-11-01T00:00:00,consumedEnergy,3568.24755781577,kWh
SF_1257,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1257,2022-12-01T00:00:00,consumedEnergy,4889.26369883847,kWh
SF_1257,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-01-01T00:00:00,consumedEnergy,9217.43533858085,kWh
SF_1260,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-02-01T00:00:00,consumedEnergy,7544.25843122438,kWh
SF_1260,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-03-01T00:00:00,consumedEnergy,9409.8230219683,kWh
SF_1260,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-04-01T00:00:00,consumedEnergy,7712.445800414,kWh
SF_1260,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-05-01T00:00:00,consumedEnergy,3478.50195256581,kWh
SF_1260,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-06-01T00:00:00,consumedEnergy,3829.80621369042,kWh
SF_1260,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-07-01T00:00:00,consumedEnergy,4707.36794001928,kWh
SF_1260,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-08-01T00:00:00,consumedEnergy,6400.06016559554,kWh
SF_1260,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-09-01T00:00:00,consumedEnergy,5629.44060585192,kWh
SF_1260,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-10-01T00:00:00,consumedEnergy,7479.80746463561,kWh
SF_1260,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-11-01T00:00:00,consumedEnergy,7513.40364863771,kWh
SF_1260,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1260,2022-12-01T00:00:00,consumedEnergy,10833.6494168162,kWh
SF_1260,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-01-01T00:00:00,consumedEnergy,56819.0170637691,kWh
SF_1261,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-02-01T00:00:00,consumedEnergy,44403.729142281,kWh
SF_1261,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-03-01T00:00:00,consumedEnergy,53937.1409112977,kWh
SF_1261,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-04-01T00:00:00,consumedEnergy,48087.439758893,kWh
SF_1261,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-05-01T00:00:00,consumedEnergy,20578.4071741606,kWh
SF_1261,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-06-01T00:00:00,consumedEnergy,29152.954952487,kWh
SF_1261,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-07-01T00:00:00,consumedEnergy,32484.0421819792,kWh
SF_1261,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-08-01T00:00:00,consumedEnergy,38559.9027425204,kWh
SF_1261,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-09-01T00:00:00,consumedEnergy,35751.5955474401,kWh
SF_1261,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-10-01T00:00:00,consumedEnergy,41686.7226318979,kWh
SF_1261,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-11-01T00:00:00,consumedEnergy,45697.2756693676,kWh
SF_1261,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1261,2022-12-01T00:00:00,consumedEnergy,65776.9722239064,kWh
SF_1261,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-01-01T00:00:00,consumedEnergy,184235.570914709,kWh
SF_1262,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-02-01T00:00:00,consumedEnergy,182268.115794054,kWh
SF_1262,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-03-01T00:00:00,consumedEnergy,165865.875351695,kWh
SF_1262,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-04-01T00:00:00,consumedEnergy,158586.106942801,kWh
SF_1262,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-05-01T00:00:00,consumedEnergy,96461.6311997661,kWh
SF_1262,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-06-01T00:00:00,consumedEnergy,84478.145839346,kWh
SF_1262,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-07-01T00:00:00,consumedEnergy,105471.284855437,kWh
SF_1262,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-08-01T00:00:00,consumedEnergy,130591.637650548,kWh
SF_1262,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-09-01T00:00:00,consumedEnergy,98081.3429319162,kWh
SF_1262,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-10-01T00:00:00,consumedEnergy,149577.455097382,kWh
SF_1262,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-11-01T00:00:00,consumedEnergy,162885.345976894,kWh
SF_1262,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1262,2022-12-01T00:00:00,consumedEnergy,238415.087445452,kWh
SF_1262,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-01-01T00:00:00,consumedEnergy,12605.6869274281,kWh
SF_1263,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-02-01T00:00:00,consumedEnergy,11983.8699137276,kWh
SF_1263,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-03-01T00:00:00,consumedEnergy,12253.5292949862,kWh
SF_1263,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-04-01T00:00:00,consumedEnergy,10624.926507133,kWh
SF_1263,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-05-01T00:00:00,consumedEnergy,4496.8286261257,kWh
SF_1263,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-06-01T00:00:00,consumedEnergy,5810.1444681103,kWh
SF_1263,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-07-01T00:00:00,consumedEnergy,6702.44830943251,kWh
SF_1263,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-08-01T00:00:00,consumedEnergy,7797.86165690084,kWh
SF_1263,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-09-01T00:00:00,consumedEnergy,8091.8870181263,kWh
SF_1263,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-10-01T00:00:00,consumedEnergy,9453.49944986595,kWh
SF_1263,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-11-01T00:00:00,consumedEnergy,10565.206118818,kWh
SF_1263,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1263,2022-12-01T00:00:00,consumedEnergy,13242.1117093455,kWh
SF_1263,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-01-01T00:00:00,consumedEnergy,71030.2382425021,kWh
SF_1264,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-02-01T00:00:00,consumedEnergy,62088.4114005776,kWh
SF_1264,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-03-01T00:00:00,consumedEnergy,69409.1637897785,kWh
SF_1264,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-04-01T00:00:00,consumedEnergy,59944.5030990456,kWh
SF_1264,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-05-01T00:00:00,consumedEnergy,28797.5351768101,kWh
SF_1264,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-06-01T00:00:00,consumedEnergy,30380.393034582,kWh
SF_1264,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-07-01T00:00:00,consumedEnergy,38259.3967172926,kWh
SF_1264,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-08-01T00:00:00,consumedEnergy,49588.247283062,kWh
SF_1264,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-09-01T00:00:00,consumedEnergy,44135.951692526,kWh
SF_1264,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-10-01T00:00:00,consumedEnergy,58053.7908807629,kWh
SF_1264,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-11-01T00:00:00,consumedEnergy,59330.1071755659,kWh
SF_1264,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1264,2022-12-01T00:00:00,consumedEnergy,45286.2615074947,kWh
SF_1264,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1265,2022-01-01T00:00:00,consumedEnergy,126085.853934595,kWh
SF_1265,2022-01-01T00:00:00,generatedEnergy,0,kWh
